0, 3.873174232349061
1, 2.7919719240121674
2, 2.4306014169726455
3, 2.197629858527267
4, 2.029706585825535
5, 1.9224029988573308
6, 1.8216604966866343
7, 1.7451742396020054
8, 1.6941291543475367
9, 1.6554099603703147
10, 1.5892054815041392
11, 1.5804327402198524
12, 1.523158305569699
13, 1.4866491723478885
14, 1.4557048767282252
15, 1.4259035074919986
16, 1.392866827939686
17, 1.3604426917276884
18, 1.3471167390806633
19, 1.3282400113448762
20, 1.3050411840279896
21, 1.2783161511546688
22, 1.255120205251794
23, 1.2421041099648726
24, 1.2124938159658198
25, 1.2164916322942365
26, 1.1745314822908033
27, 1.1649432041143115
28, 1.1573893731100517
29, 1.1306039670057464
30, 1.1282594120293332
31, 1.1125851090539967
32, 1.0966969425218147
33, 1.0777862777835445
34, 1.0775159775165088
35, 1.0693052583619167
36, 1.045214976135053
37, 1.0298171827667637
38, 1.0264866263197179
39, 1.0269824501715208
40, 1.0040725772840935
41, 0.9921261349268127
42, 0.9777542232421407
43, 0.9731614275982505
44, 0.9519935318252497
45, 0.9597723970287725
46, 0.9499725281146535
47, 0.9421018539813527
48, 0.9326043505417673
49, 0.918470327268567
50, 0.9188104203918523
51, 0.9002764580542582
52, 0.8933784271541395
53, 0.8891519146007404
54, 0.886379050058231
55, 0.8814613348559329
56, 0.8621527217982108
57, 0.8585847098576395
58, 0.8516622964750257
59, 0.8493242744813886
60, 0.832316798076295
61, 0.8254593511422476
62, 0.8076966431057244
63, 0.8097152166199266
64, 0.800418215885497
65, 0.8004401822884878
66, 0.7935863785576402
67, 0.7854209819383788
68, 0.7791323159870348
69, 0.765347795528278
70, 0.7622254778418625
71, 0.7636794552468417
72, 0.7543061846180966
73, 0.7465102432066935
74, 0.747452869227058
75, 0.7357426531482161
76, 0.7297466109719193
77, 0.7268617853783724
78, 0.7166154902232321
79, 0.7157007646665239
80, 0.7085524353018978
81, 0.7002572294389993
82, 0.6965135712372629
83, 0.6987649233717668
84, 0.6891923504963255
85, 0.6762213414175469
86, 0.6765652944644293
87, 0.6722977707783381
88, 0.6689416617155075
89, 0.6685661250039151
90, 0.6666813304549769
91, 0.6594966720593604
92, 0.6594759387928143
93, 0.6534471603339178
94, 0.6580154827812261
95, 0.655099772570426
96, 0.659768436561551
97, 0.6573183021524496
98, 0.6560544714070203
99, 0.6580531286043033
