0, 3.766022328195709e-157
1, 0.006090200083769608
2, 0.00632294305442988
3, 0.010225296566476439
4, 0.014446209961400797
5, 0.026250820533428948
6, 0.02987096831843021
7, 0.0364295742911566
8, 0.04359730425068115
9, 0.051188382692521336
10, 0.058461355231530614
11, 0.06714608218695779
12, 0.07375338829105631
13, 0.08394956774603175
14, 0.09061341908022023
15, 0.09551141055841743
16, 0.10236351553356304
17, 0.10457017098341145
18, 0.11311918171318043
19, 0.11803991098494503
20, 0.11825108639685658
21, 0.12714040318953257
22, 0.1327475079609029
23, 0.14150385920357492
24, 0.14458389566135194
25, 0.15000387879653754
26, 0.15811655029387156
27, 0.1648193368984357
28, 0.1665398333185701
29, 0.16917693929889865
30, 0.17128253369219407
31, 0.17435724054306628
32, 0.17913263001271323
33, 0.1797924889563611
34, 0.18154582347114023
35, 0.18314954903188224
36, 0.18866670328712892
37, 0.19166334252677608
38, 0.1927825789609507
39, 0.19574072945880244
40, 0.20153018814720966
41, 0.200712078484376
42, 0.20634107034087978
43, 0.20303972836064482
44, 0.20237408946852145
45, 0.21212938025305964
46, 0.21314572473536658
47, 0.21458383575808226
48, 0.2176324914999892
49, 0.22180817821394988
50, 0.21775291518847906
51, 0.22382178528495533
52, 0.21909664788395883
53, 0.2238586377511025
54, 0.22619005849990417
55, 0.2314912189103647
56, 0.2330308559479014
57, 0.23777041416715725
58, 0.2338513888401745
59, 0.2395016935739411
60, 0.24257798206479925
61, 0.24369936148884708
62, 0.24592860277375478
63, 0.2493734380650513
64, 0.2536700094050035
65, 0.25044232335338806
66, 0.2576770800457034
67, 0.25788538947106526
68, 0.2604148968409845
69, 0.25907816001304795
70, 0.2627106212541574
71, 0.2588285976420118
72, 0.2707752451456868
73, 0.26797556136787815
74, 0.27097240785845683
75, 0.2706871897125402
76, 0.2719053440234508
77, 0.2742052998687648
78, 0.2711600476502665
79, 0.27532403558525687
80, 0.27452653122460463
81, 0.2752409016853389
82, 0.27704226640018126
83, 0.278390479035734
84, 0.27761373638883613
85, 0.2812376242766843
86, 0.27916786575169783
87, 0.2821206294126799
88, 0.2817853235069344
89, 0.28179572403645037
90, 0.2828332503477249
91, 0.2832790213792227
92, 0.2838882227395848
93, 0.28606402201746284
94, 0.28529858573605815
95, 0.28468485141102856
96, 0.2855845944122499
97, 0.28594964114184573
98, 0.2838405947893403
99, 0.28560529677312274
